Trial,Parameter,0,1,2,3,4,5,6,7,8,9,10,,,,,95%,358.2892783,99.5%,58.23595915
8671,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3481.122715,3692.472698,3859.569885,3017.517293,2836.347904,2722.909621,3800.374621,4617.390911,5247.770916,4888.452881,,,,,,11250.3989,,10514.84478
8672,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4444.915189,2873.857084,2513.934573,2557.350558,3249.67419,3881.05132,2514.234875,1997.918228,1509.565897,2399.079432,,,,,,11253.62933,,10519.77233
8673,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3731.500593,3086.585537,3723.633276,4930.678989,4968.288027,7018.343711,8305.895477,8842.992018,9403.331468,10185.32941,,,,,,11259.58975,,10527.10494
8674,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5502.115331,5838.012965,5670.376442,4869.879521,5293.651341,3429.926718,2621.582777,3475.14633,3765.225658,4044.900735,,,,,,11260.41289,,10530.48384
8675,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4620.416619,3891.885032,1528.091227,2826.194375,2337.655423,2148.11081,1745.848014,2064.602125,2458.494518,2268.078962,,,,,,11260.93574,,10531.07105
8676,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6030.221756,6913.596396,7647.235413,5931.217693,5984.88131,6528.309027,8215.556952,6718.872236,5673.059891,6467.752873,,,,,,11261.58738,,10531.95014
8677,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5056.537997,4313.196319,4614.981358,5038.588477,7134.057116,6957.580959,8389.704103,8073.849345,9836.961854,7783.96481,,,,,,11262.94715,,10535.36565
8678,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5339.534854,5762.919024,5961.070936,6477.519556,5044.24641,5556.564452,4916.847092,4990.421376,3559.430375,3927.907803,,,,,,11266.60136,,10546.36482
8679,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5502.926142,5485.552613,5928.05878,5435.083308,5579.601503,5121.600711,6110.238996,5102.854668,6124.26813,5581.953056,,,,,,11267.09016,,10554.96521
8680,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4681.955858,5499.99081,5221.819501,6605.305353,6882.571439,7302.586894,5384.292759,7074.266589,6191.651828,7577.770191,,,,,,11270.26103,,10555.96824
8681,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5319.268189,5379.507831,5430.704811,3997.638661,2996.64392,4112.237647,2503.04991,3552.246952,2029.404204,4287.350547,,,,,,11273.66728,,10556.51828
8682,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4985.645444,5190.173611,3914.223415,4943.889345,5281.451956,5296.681488,5716.981399,5191.130695,6405.564762,5912.610544,,,,,,11275.96582,,10557.78769
8683,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5165.018295,4966.19963,3907.438215,2334.550754,2847.255853,4036.763019,2944.350446,3820.213776,3628.343669,3785.321243,,,,,,11282.3567,,10559.22293
8684,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5017.765832,5293.442088,6125.234593,7084.977311,7245.779219,5430.318402,9227.469928,5109.519012,4369.895069,3146.419242,,,,,,11283.30789,,10569.08032
8685,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4058.706492,5045.71151,4676.796108,6492.784451,6275.882914,7294.861948,8839.76371,10660.3027,12182.23334,11347.26463,,,,,,11293.6693,,10578.98958
8686,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5571.864796,5636.948966,5965.783703,5100.474873,5686.478812,4686.471577,3695.260095,2388.24594,1602.415044,1002.794179,,,,,,11299.47316,,10579.80193
8687,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5606.034068,5701.753562,4057.602672,4219.446394,5022.033483,5959.433621,6656.706361,6096.458018,8380.227133,10997.50804,,,,,,11299.81099,,10586.4068
8688,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4232.124062,4404.746488,5893.049433,5986.005109,4730.119799,3450.317269,3394.821889,5769.646099,5587.568558,6529.443881,,,,,,11303.48257,,10588.16885
8689,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4467.055685,4299.877455,4553.078557,4240.665086,1593.848664,1682.781474,1306.42036,1632.817626,1645.037735,1950.945622,,,,,,11307.09906,,10594.97721
8690,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5557.107977,5119.482382,5023.933941,5560.900441,6083.572831,6026.489639,6670.755216,5884.799283,6259.304241,5259.07447,,,,,,11310.663,,10595.70553
8691,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5802.727438,5471.782249,6758.831157,6284.763014,7665.259755,8233.446802,4930.829824,4059.648189,6236.537774,5685.172079,,,,,,11317.24965,,10598.86875
8692,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4961.219164,4622.398498,4310.339262,4490.56142,4289.396825,4262.099406,5830.868255,5020.00928,4050.186108,4662.262363,,,,,,11329.39588,,10599.04908
8693,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4619.789457,4806.118241,6392.136542,6174.741102,6649.809327,6824.205267,6743.48184,7551.20434,8652.397952,9592.439987,,,,,,11333.4805,,10611.39109
8694,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5672.905888,6052.193551,4462.829166,6338.115995,6302.576948,6510.125168,7929.821636,6578.269975,5718.480856,5641.630903,,,,,,11341.13432,,10611.72876
8695,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4863.221769,5444.277362,4982.428303,5625.329656,6285.428439,7827.040624,4697.551947,5931.660366,5225.689287,6400.000879,,,,,,11347.26463,,10614.65293
8696,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5576.354509,4659.829328,3953.433053,2979.816804,2023.316963,1298.87525,2234.197435,2122.734234,2522.97557,2016.920936,,,,,,11364.15932,,10619.72034
8697,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4496.72595,4481.028925,3949.635661,4244.000338,4676.130094,4949.256887,5368.007141,4802.388367,5610.824773,5418.974609,,,,,,11372.1682,,10621.9867
8698,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5918.47068,5913.039216,6873.342575,6899.128985,6907.516283,6659.6797,5055.036458,6350.034182,5550.160487,6968.695595,,,,,,11372.27609,,10625.94273
8699,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5150.966089,4573.509386,3910.568821,4047.952871,4566.9073,3521.955575,1380.216817,1834.819336,2301.21288,953.3389746,,,,,,11373.36062,,10633.65891
8700,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5598.477198,7716.265378,8342.500745,8817.04643,8477.838686,11225.29624,12756.38453,13696.12612,14155.56054,15473.61932,,,,,,11374.18047,,10638.71558
8701,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5470.23418,5570.452031,5819.090124,5744.813895,5623.523037,4592.60563,2557.103884,2084.613485,2229.578902,2330.802076,,,,,,11375.1766,,10644.94341
8702,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4628.753938,5021.610171,4387.532367,4942.02981,5131.933279,3684.516487,4894.484186,5224.183929,5244.034979,5189.526367,,,,,,11376.1881,,10644.98585
8703,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6060.996893,6281.921382,6523.899231,7208.805405,5772.83996,6472.34826,8759.697466,15052.15974,31936.59878,551266.489,,,,,,11377.73513,,10648.28802
8704,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4435.774051,4491.869917,4689.194852,4591.998537,5290.450446,5339.122696,4119.074481,4028.47271,3042.63167,4331.179479,,,,,,11378.70825,,10650.99115
8705,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5362.775735,6743.300392,7479.993639,6596.786934,7994.879325,8134.967237,7776.976422,9209.232389,10949.07366,11973.68289,,,,,,11378.72164,,10656.57825
8706,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5215.822506,4412.464059,4416.344376,5418.74972,5178.862661,4199.812913,4478.853477,3928.847553,3116.520479,2845.891566,,,,,,11380.84302,,10656.84089
8707,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4241.391759,4765.558478,6286.201678,5213.857906,3501.768346,3716.413692,2807.801618,2716.191655,3623.219714,3859.090765,,,,,,11383.57892,,10658.09171
8708,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5812.221749,6115.798198,5650.404659,5872.177383,11856.7083,11506.97455,13710.1301,14648.51845,11878.14927,9870.497484,,,,,,11385.08505,,10662.80564
8709,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5329.591399,5847.195535,7272.023337,5776.875679,5567.568896,3652.984182,4220.708625,6564.602811,5000.400751,3310.197788,,,,,,11388.33098,,10664.84197
8710,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4955.104669,4562.79014,4115.865139,4805.874306,4802.33559,5332.115948,5286.741708,4598.543014,4879.2642,5614.033166,,,,,,11388.52811,,10668.33806
8711,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5583.131824,5875.986712,5707.51939,4358.359882,4436.247141,4475.081148,3345.624713,5604.594,3369.552227,4899.310339,,,,,,11392.04049,,10669.22229
8712,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4732.900576,4176.328352,4963.523252,5867.253467,6611.69542,8159.909758,11811.65146,11485.54272,18882.84506,22887.61964,,,,,,11392.43613,,10675.40937
8713,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4691.280658,3445.181917,5003.938698,5862.899555,6687.121894,7892.333526,7866.850695,7700.269408,8140.754264,7732.098965,,,,,,11393.80127,,10677.21245
8714,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4977.200999,5696.792625,5135.835097,4688.668239,4328.995254,3568.022939,4129.486639,4691.018172,4468.411951,5003.401775,,,,,,11395.63887,,10680.5802
8715,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4861.634525,3800.483387,3835.901123,4048.876293,4430.341657,4967.484644,4050.254969,4468.932201,4963.38274,5388.85669,,,,,,11397.08082,,10681.37073
8716,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5817.023993,5487.09114,5250.666591,5386.313046,3956.798136,2406.256757,2187.19303,1738.828415,1449.114796,1294.375465,,,,,,11397.30909,,10681.63498
8717,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4473.246894,3093.066049,5206.739364,5020.063466,7175.890173,8336.77254,9211.435134,8415.815071,7803.03582,6823.338251,,,,,,11398.58572,,10682.43057
8718,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5868.218477,6955.061622,3168.330046,3388.603167,2584.598227,1961.285454,1016.599777,1356.46417,1612.811059,1976.353661,,,,,,11399.64709,,10687.02294
8719,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5181.603987,5532.954839,5603.987261,6740.997908,6778.991921,7266.293162,7440.187716,7298.95298,6021.470563,6134.28833,,,,,,11400.74361,,10687.51537
8720,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5400.613672,5307.063986,3184.715043,2354.079844,2449.806805,2437.235748,2144.34256,2368.312575,2772.480393,2970.326092,,,,,,11404.65074,,10688.12365
8721,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5472.933001,4878.869085,3192.776684,3333.515542,3579.116942,4174.155836,3541.799789,4601.698599,4435.047413,5415.904281,,,,,,11406.42389,,10688.7662
8722,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4353.903852,5294.249099,4135.298512,4628.068935,4458.831045,3299.540283,4414.3129,1742.542467,1969.935284,1502.41968,,,,,,11411.56109,,10693.13148
8723,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4686.498703,5528.578886,6232.609422,7927.232468,10184.30555,17874.28571,30181.44054,72825.93984,57252.64225,220377.3903,,,,,,11414.31967,,10696.92616
8724,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5499.462515,5450.531618,5190.830288,4582.362365,5449.7061,3738.628407,3334.950478,5351.703306,7226.604465,7094.537668,,,,,,11416.20435,,10699.59134
8725,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4810.742273,5623.278663,4787.390558,5545.814073,5640.161444,4389.514865,3258.693289,2806.103953,2098.275355,1478.609619,,,,,,11416.53742,,10701.57614
8726,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5626.50217,5034.403805,2833.517994,2423.393267,2594.509639,3865.414133,4271.024654,4643.997543,5445.689465,6587.620304,,,,,,11416.91387,,10703.14244
8727,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4933.55563,5800.066776,5531.404628,7674.232635,8486.628473,8828.957806,7572.486835,4616.262777,3989.677669,5383.537016,,,,,,11422.69181,,10704.27583
8728,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6284.516823,5547.691156,6353.449638,4707.55525,4764.602461,5358.803947,6931.489658,8087.692746,9335.333818,9259.142161,,,,,,11424.42642,,10707.98476
8729,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6201.116361,5630.693335,5234.359533,4013.821183,4290.876822,2515.661829,3579.547625,1642.729358,2881.020605,641.8499003,,,,,,11430.7838,,10708.29838
8730,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3880.28664,5375.811749,5850.723794,6622.688608,6811.95071,5491.673082,2991.538973,3268.257068,2743.732855,3568.055347,,,,,,11437.0728,,10712.35446
8731,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4455.180385,4419.266211,5246.385944,5481.464253,6315.079238,6774.640878,7659.780253,7712.243745,8431.862494,9215.669498,,,,,,11438.28204,,10724.73158
8732,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4739.52287,5012.594785,4283.279565,4242.749482,3991.533691,2605.634294,1539.104407,1346.400036,1051.034858,1040.333813,,,,,,11439.96265,,10726.26814
8733,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3857.722048,3910.940652,5504.967433,6011.758539,6881.044217,9107.846069,10014.99163,12319.93444,12709.92936,14240.52072,,,,,,11440.62833,,10729.46295
8734,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6048.192651,6496.408642,5865.749797,6263.369437,6313.231213,4442.994141,3455.470371,1934.676259,1394.959136,1203.618678,,,,,,11443.21929,,10730.71609
8735,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4202.416825,4812.859228,5147.52185,5515.113682,2848.806481,2321.533942,2027.32304,975.3386288,1415.919027,734.5186924,,,,,,11445.31412,,10731.90643
8736,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4041.886279,3128.793423,2051.133182,2007.180578,1909.463109,1936.00026,2140.607983,2587.959414,2619.064044,2865.49993,,,,,,11460.3029,,10732.17468
8737,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5319.801782,4763.257251,3755.565233,4951.739568,5300.975641,5535.501518,4154.960161,4478.201196,3396.081357,4319.603958,,,,,,11463.43788,,10744.31862
8738,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4548.572593,5552.453794,4121.518302,2815.967064,2928.797864,3802.005225,4743.1243,5379.896665,5691.029354,5741.750295,,,,,,11464.54364,,10745.74749
8739,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5305.029495,5150.189922,4098.972879,4883.185301,4707.92076,4390.642166,3956.596616,2450.250127,2280.927617,3075.36452,,,,,,11468.84123,,10748.64628
8740,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5256.120574,5586.075966,6294.312349,6244.402686,6527.62686,6978.15857,8016.950418,10241.29896,11038.76267,11245.4342,,,,,,11473.33492,,10749.28904
8741,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5164.153479,3404.377624,3611.78933,3130.644269,3285.112745,3339.465435,3738.766955,3204.032881,3354.839732,3629.674371,,,,,,11481.11322,,10750.05411
8742,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5250.877709,6811.0894,5705.136587,6689.903368,6895.300476,7361.590365,6840.05991,6093.08819,6626.48409,6644.722488,,,,,,11483.27701,,10753.75156
8743,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5266.299652,5926.405702,6683.818932,6220.560301,7532.196024,9838.789268,13270.29786,10393.76611,12485.61536,14334.68711,,,,,,11484.66664,,10754.19372
8744,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5102.549972,4663.74787,3774.248079,5863.771964,4225.818401,3613.955438,2559.74086,3208.866955,1550.017229,1164.912238,,,,,,11486.83234,,10754.85423
8745,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5061.185197,5930.887423,6207.382576,6748.693067,8095.987469,6992.056769,11338.94546,13929.21027,13242.68877,8705.227195,,,,,,11487.09025,,10756.15694
8746,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5137.346221,4058.088498,4712.579928,4730.714012,3502.360417,5279.700023,4967.29871,4001.054711,5505.30939,6338.211682,,,,,,11493.59296,,10760.16767
8747,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5183.390531,4123.688328,4591.904293,6358.460284,6494.59111,7308.75921,6140.985451,4984.667372,6266.941399,8950.627848,,,,,,11494.69575,,10761.97191
8748,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4986.257027,6727.461114,6409.233815,6166.002848,6303.904106,6245.510469,5654.54529,7340.603724,6936.355087,4894.225683,,,,,,11510.14852,,10775.34243
8749,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4504.223376,4415.834796,3098.98247,2569.940784,4012.699306,3274.583349,1684.882713,1514.342029,1110.209487,1445.440964,,,,,,11517.57019,,10779.43064
8750,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5677.482789,5781.256175,5021.996467,5435.425567,4720.473333,4673.758104,5356.412346,5569.18626,5167.976971,4473.254856,,,,,,11524.87356,,10781.48296
8751,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5042.518196,6141.392748,6910.740846,4659.139376,3664.48216,2778.89257,2136.476245,1249.842563,722.4335169,1032.182196,,,,,,11526.18125,,10786.8832
8752,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5313.817829,3574.851892,1861.797386,3135.43206,4145.338464,4225.643317,4711.235851,5349.209683,5618.688462,5337.157015,,,,,,11535.45415,,10790.36491
8753,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4699.405439,6351.703039,6430.504538,7119.293334,6566.008926,7641.86111,8267.343407,5779.115631,4615.028235,4383.585176,,,,,,11537.30555,,10792.01825
8754,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5512.369684,4335.591022,4630.275815,4394.652824,5456.663958,5281.837505,5139.598426,6449.41117,7513.767322,5171.285083,,,,,,11540.84858,,10794.6268
8755,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,2982.798247,2974.910623,2030.521617,3106.548074,4068.477056,3423.211515,3399.778421,4297.648495,4581.315912,4538.163496,,,,,,11541.97281,,10801.7773
8756,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5885.781567,6014.105871,7728.692476,6124.805016,4045.595322,6530.861839,6370.295178,5266.196052,6033.216338,9537.918956,,,,,,11542.59803,,10801.81378
8757,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5498.988577,5112.276378,5407.711592,5551.503539,5994.849317,6624.191249,7178.256487,7888.138369,7125.164016,6424.602441,,,,,,11548.6989,,10803.13296
8758,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4478.869651,3886.731925,4087.917051,4279.115424,4409.568305,4290.010572,4478.21987,4513.534148,5449.824107,6364.911048,,,,,,11550.194,,10810.32657
8759,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5480.398383,5254.180695,5413.540604,8937.714124,7589.601852,8945.277232,8498.421463,5881.023293,5600.186319,6757.947686,,,,,,11550.35798,,10818.24901
8760,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5140.516894,5837.167654,6200.384912,4961.298482,3857.134229,3925.133027,4441.584216,5223.673515,5409.522315,5256.977331,,,,,,11552.92767,,10818.43482
8761,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5709.944925,4944.888173,5603.848788,5334.029451,5596.915817,6828.258027,7785.456627,12412.56663,15576.83861,16543.12244,,,,,,11555.62128,,10819.88843
8762,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3575.287584,4032.072484,3036.527856,3845.746272,4097.448333,3485.822707,3081.256351,1658.873558,704.0113465,496.1007678,,,,,,11555.94283,,10824.38152
8763,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5436.509811,5718.179702,6656.321086,6327.818301,7248.847699,5596.046094,2894.267632,1253.794688,1270.739463,1407.929559,,,,,,11561.38274,,10826.48015
8764,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3664.457715,2252.555585,1248.028727,1416.679252,1187.907404,1016.385265,2352.8055,3179.905688,3240.990927,3370.315752,,,,,,11567.28408,,10826.88682
8765,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4583.39671,4757.321866,5203.247553,5034.71185,6738.446383,7352.98865,7826.214077,5557.608623,5704.671244,6159.728157,,,,,,11570.04274,,10827.24321
8766,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5471.238362,5859.627132,5185.956964,5662.449898,3550.836551,1771.453249,1435.24568,1496.221364,1376.175713,1412.24447,,,,,,11572.93183,,10828.60599
8767,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5671.701382,5914.041756,5168.988775,4865.023595,4538.578375,5060.562829,4685.139068,5306.042045,4500.084653,3664.064276,,,,,,11576.80735,,10831.82882
8768,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4503.843803,4380.77816,3608.413312,4276.244401,3854.261944,2769.674975,1680.146548,930.7352051,1231.836431,1526.939925,,,,,,11579.48587,,10833.04697
8769,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4657.552326,5214.361208,5763.827242,6678.25682,5962.093767,4944.560023,4965.712727,5111.550147,5944.477318,6684.135923,,,,,,11582.09529,,10836.95205
8770,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3857.871863,2958.444811,2963.347054,2479.306327,3294.793732,2188.056953,2276.541333,2327.799949,1640.476219,975.6875522,,,,,,11582.35994,,10837.42383
8771,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5590.617592,5954.85311,6182.079104,7257.961579,7170.015707,9173.564783,11391.04892,9284.138481,14222.14404,15715.41475,,,,,,11582.97502,,10837.93145
8772,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4421.19033,3717.289671,3500.76338,2122.357135,2786.168542,1614.864877,526.5306109,1568.363175,854.4387032,824.9056285,,,,,,11583.11251,,10838.15745
8773,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5446.354681,6741.947514,7116.279178,7966.18612,8706.193444,9370.578482,9790.696473,9761.615499,10589.27754,11673.58146,,,,,,11583.95017,,10839.41451
8774,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4647.208896,2890.7815,2217.571349,1618.961833,1413.655335,1269.991895,1258.525601,1897.864597,1149.802814,886.6647025,,,,,,11599.9046,,10840.97509
8775,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4436.468932,6928.276789,7408.226851,7683.078799,9619.416221,7551.156729,3900.380104,4711.796728,7135.787406,7212.361336,,,,,,11602.1393,,10841.762
8776,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5547.199968,3371.834492,3213.725602,3330.056715,2604.420335,4617.906115,8304.696792,9150.520929,5368.744293,10546.36482,,,,,,11613.81081,,10848.60407
8777,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4456.307408,4647.06275,4612.003848,5226.225849,5740.194973,6721.133339,6315.053319,7204.162234,8059.521211,9342.841344,,,,,,11614.19245,,10850.05584
8778,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6234.693284,6306.39808,6846.08024,6024.499699,4131.39151,2264.740537,2993.302097,2351.274268,1864.421966,1228.978907,,,,,,11623.29028,,10862.52395
8779,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5681.547245,5562.97861,5643.055708,5343.356156,5532.697803,4469.784621,3678.763142,4101.836395,6015.91152,7300.307792,,,,,,11626.73631,,10871.41895
8780,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4480.101625,5529.895894,5778.03256,6288.152556,6489.221752,7000.505286,8004.538594,7671.474757,3879.58803,2333.503575,,,,,,11627.16126,,10872.83808
8781,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5567.923128,7112.171488,5425.091946,7080.009196,7506.776362,8648.453321,10131.93201,11842.15726,12342.99409,14196.68671,,,,,,11633.93802,,10875.95331
8782,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4639.256468,3704.458135,4668.89418,4431.042315,4500.701443,4535.349316,3731.546301,2503.955154,1554.717072,423.1188312,,,,,,11634.39691,,10876.86907
8783,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5224.543747,5109.646283,5635.766396,3897.697837,4169.754402,3093.860903,3797.546153,2432.712935,2546.420168,2148.221964,,,,,,11646.03674,,10877.18424
8784,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5159.987279,5562.864515,5484.551984,6948.531764,6858.63846,8213.47025,7803.908063,7604.394997,8558.958909,9901.921495,,,,,,11647.6842,,10880.98207
8785,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4689.972649,4523.785193,4324.496046,5020.499611,5517.193672,6729.201549,7171.33981,9523.811236,9239.017806,8249.682805,,,,,,11647.78656,,10886.25605
8786,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,7024.262393,8388.199032,10348.7766,7533.86088,5453.256034,3588.765336,2453.485183,947.2958053,1150.809861,1646.532916,,,,,,11657.95873,,10893.09516
8787,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3360.58803,3776.571543,3777.618011,3915.010549,2042.057728,2771.998226,2196.194168,2511.902707,1568.517773,1599.124851,,,,,,11660.2056,,10902.80682
8788,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5194.871515,4819.814686,4589.600649,4677.999893,5383.852252,5463.548263,6593.43006,4580.139659,4684.612916,4886.000734,,,,,,11661.33926,,10902.98727
8789,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4861.961388,5206.159168,4102.822502,3581.471621,3170.679195,3338.825882,2428.639184,2919.967595,3633.264958,4752.598587,,,,,,11663.5267,,10907.9118
8790,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5372.849299,5343.942224,6149.809172,6800.723002,5448.549547,6066.983996,6396.322282,5756.257079,5157.28533,3763.696129,,,,,,11670.06854,,10913.55736
8791,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6073.065182,6044.198508,7373.769921,7621.701418,6834.491729,4215.274775,4888.421476,5766.750504,6906.919977,7719.226754,,,,,,11672.07086,,10920.47996
