Trial,Timestep,"ESG.Economies.GBP.RealSpotRate(Govt, 10, 1)"
7819,7,-0.0170483811140865,
7819,8,-0.020853545631595,
7819,9,-0.0193979136664687,
7819,10,-0.0159693612836546,
7820,0,-0.0197968096029223,
7820,1,-0.0227692083526544,
7820,2,-0.0263059464332928,
7820,3,-0.0230209956151984,
7820,4,-0.0177715870676163,
7820,5,-0.0149324695082579,
7820,6,-0.00175816461430378,
7820,7,-0.0051193533643703,
7820,8,-0.000724206059031896,
7820,9,-0.00183813323454185,
7820,10,-0.00506180901014563,
7821,0,-0.0197968096029223,
7821,1,-0.0200100554389866,
7821,2,-0.0241608637297388,
7821,3,-0.0157627157231341,
7821,4,-0.000884835224078229,
7821,5,0.00578614738285177,
7821,6,-0.00358547991763103,
7821,7,-0.000970670112978356,
7821,8,0.00719993335620384,
7821,9,-0.00690200085892723,
7821,10,-8.11764030839157E-05,
7822,0,-0.0197968096029223,
7822,1,-0.0141813195740822,
7822,2,-0.00605168022016422,
7822,3,-0.0117093587030715,
7822,4,-0.0244203571610528,
7822,5,-0.0294593452965798,
7822,6,-0.0192971725431327,
7822,7,-0.0211302982272324,
7822,8,-0.0285569744696954,
7822,9,-0.0143977634681158,
7822,10,-0.0208708542547621,
7823,0,-0.0197968096029223,
7823,1,-0.0184604720033263,
7823,2,-0.01596881258949,
7823,3,-0.0216671709551846,
7823,4,-0.0176845712604767,
7823,5,-0.0247238585159812,
7823,6,-0.0242931993951827,
7823,7,-0.0210828925412098,
7823,8,-0.0155329638379712,
7823,9,-0.0101213344497615,
7823,10,-0.0177644771233173,
7824,0,-0.0197968096029223,
7824,1,-0.0157376586253176,
7824,2,-0.0143262914017751,
7824,3,-0.00574480586936021,
7824,4,-0.00773581775276044,
7824,5,0.000902518221378434,
7824,6,0.00151657911795056,
7824,7,-0.00101904976676026,
7824,8,-0.0061248222307817,
7824,9,-0.011192337896584,
7824,10,-0.00324347800446123,
7825,0,-0.0197968096029223,
7825,1,-0.00961401328756528,
7825,2,0.000660981162499574,
7825,3,-0.00391762634877113,
7825,4,-0.0140366698011622,
7825,5,-0.0249194214549425,
7825,6,-0.024888673530703,
7825,7,-0.024049003656918,
7825,8,-0.0301198323905584,
7825,9,-0.03270856514306,
7825,10,-0.0327061819448801,
7826,0,-0.0197968096029223,
7826,1,-0.0245294188938094,
7826,2,-0.0307070145331044,
7826,3,-0.0234617913167497,
7826,4,-0.0114070313238729,
7826,5,0.00110326002916739,
7826,6,0.00212817822768385,
7826,7,0.00201705400481256,
7826,8,0.00882292807896246,
7826,9,0.0118973184059492,
7826,10,0.0121533346833007,
7827,0,-0.0197968096029223,
7827,1,-0.0244122059096251,
7827,2,-0.0136092269536864,
7827,3,-0.0172255733931249,
7827,4,-0.0226991954104123,
7827,5,-0.0178782383913797,
7827,6,-0.0277047328463867,
7827,7,-0.0157023361988755,
7827,8,-0.00258258165902758,
7827,9,0.00431057162878945,
7827,10,-0.0104291189704926,
7828,0,-0.0197968096029223,
7828,1,-0.00973300421559864,
7828,2,-0.0166841617184396,
7828,3,-0.0102382901590997,
7828,4,-0.00264441507709934,
7828,5,-0.00607400820267523,
7828,6,0.00503064262007835,
7828,7,-0.00647987070063438,
7828,8,-0.0190292122620744,
7828,9,-0.0254014677338656,
7828,10,-0.0106321009117911,
7829,0,-0.0197968096029223,
7829,1,-0.0169894490387792,
7829,2,-0.00814739885260185,
7829,3,0.00742181222899285,
7829,4,0.0122193582525176,
7829,5,0.0155491359702278,
7829,6,0.0147418896903135,
7829,7,0.000562836883913009,
7829,8,0.00374107523740785,
7829,9,0.0106753964234871,
7829,10,0.00127227924799089,
7830,0,-0.0197968096029223,
7830,1,-0.0172105548275866,
7830,2,-0.0220989804844082,
7830,3,-0.0344536071597109,
7830,4,-0.0370502128216484,
7830,5,-0.0387896445404479,
7830,6,-0.0370097587455644,
7830,7,-0.022630557362769,
7830,8,-0.0252094143481685,
7830,9,-0.0315390950323977,
7830,10,-0.0221943782381048,
7831,0,-0.0197968096029223,
7831,1,-0.0158048684235124,
7831,2,-0.00461013696688994,
7831,3,-0.00887714141578966,
7831,4,-0.0122927932349011,
7831,5,-0.017320924858628,
7831,6,-0.0197983321516858,
7831,7,-0.0181008809419174,
7831,8,-0.0129609170500544,
7831,9,-0.0233220427746402,
7831,10,-0.0374765091914395,
7832,0,-0.0197968096029223,
7832,1,-0.0183934435539058,
7832,2,-0.0255740932344928,
7832,3,-0.0185752569002171,
7832,4,-0.0131524717740759,
7832,5,-0.00663770027651189,
7832,6,-0.00307603096725606,
7832,7,-0.00405293860854405,
7832,8,-0.00871468265548903,
7832,9,0.00217231463833611,
7832,10,0.0171696305724327,
7833,0,-0.0197968096029223,
7833,1,-0.00866103599737855,
7833,2,-0.0136821488183384,
7833,3,-0.00946437012912549,
7833,4,-0.00774524207002525,
7833,5,-0.00931942082162696,
7833,6,-0.0022881879375608,
7833,7,-0.00865272285697016,
7833,8,-0.00706666942199552,
7833,9,0.00529085785872208,
7833,10,0.00950244705199688,
7834,0,-0.0197968096029223,
7834,1,-0.0254671418571902,
7834,2,-0.0166114618029068,
7834,3,-0.0179934294810443,
7834,4,-0.0176752413457743,
7834,5,-0.0146608639667037,
7834,6,-0.0205723482978049,
7834,7,-0.0135449355073336,
7834,8,-0.0145991473527174,
7834,9,-0.0263518250492878,
7834,10,-0.0301661314223606,
7835,0,-0.0197968096029223,
7835,1,-0.0226404610642275,
7835,2,-0.0216309275677919,
7835,3,-0.0121681381054021,
7835,4,-0.0157337819453199,
7835,5,-0.0192664811154848,
7835,6,-0.0129165798019539,
7835,7,-0.0196509381510658,
7835,8,-0.0230153424461531,
7835,9,-0.0185199577087358,
7835,10,-0.0185991951649911,
7836,0,-0.0197968096029223,
7836,1,-0.0115281475333371,
7836,2,-0.00862190230523696,
7836,3,-0.0153056057528544,
7836,4,-0.00970245881900211,
7836,5,-0.00466709133908016,
7836,6,-0.0100263896968339,
7836,7,-0.00247821896783929,
7836,8,0.00148691487465347,
7836,9,-0.00273101145921029,
7836,10,-0.00239569935177764,
7837,0,-0.0197968096029223,
7837,1,-0.00962628301533486,
7837,2,-0.0107196567899149,
7837,3,-0.0133816705514211,
7837,4,-0.0164279724197719,
7837,5,-0.00696779352486965,
7837,6,-0.000602898790591166,
7837,7,-0.00392519794891222,
7837,8,0.00574021789837653,
7837,9,0.00764535200157312,
7837,10,0.00351804792653954,
7838,0,-0.0197968096029223,
7838,1,-0.0245173338008065,
7838,2,-0.019556310273057,
7838,3,-0.0140944397313395,
7838,4,-0.00900352157731144,
7838,5,-0.0169942730885329,
7838,6,-0.022223962845874,
7838,7,-0.0182268036546516,
7838,8,-0.027147037414848,
7838,9,-0.028626880375614,
7838,10,-0.0243826051898761,
7839,0,-0.0197968096029223,
7839,1,-0.016012476995655,
7839,2,-0.0193963591292056,
7839,3,-0.0189829779402952,
7839,4,-0.0120885901351953,
7839,5,-0.00521150180181307,
7839,6,0.00465412694131295,
7839,7,0.00779408161342454,
7839,8,0.00206456227498841,
7839,9,-0.00558202332047286,
7839,10,-0.0158938885514229,
7840,0,-0.0197968096029223,
7840,1,-0.0181863373347462,
7840,2,-0.0108810232339001,
7840,3,-0.00846522028327079,
7840,4,-0.0133564549674964,
7840,5,-0.0187297624161827,
7840,6,-0.0273403443442589,
7840,7,-0.0296434955808039,
7840,8,-0.0235785323531207,
7840,9,-0.0157060391073159,
7840,10,-0.00513811247254881,
7841,0,-0.0197968096029223,
7841,1,-0.0101699575646976,
7841,2,-0.0130245054439041,
7841,3,-0.00420903135644346,
7841,4,-0.0136420642915026,
7841,5,-0.0129558309830248,
7841,6,-0.00867636788520243,
7841,7,-0.014562222261426,
7841,8,-0.0208063964121619,
7841,9,-0.0169387686497634,
7841,10,-0.00762200590755968,
7842,0,-0.0197968096029223,
7842,1,-0.0239815396985663,
7842,2,-0.0172667151098096,
7842,3,-0.023176020373696,
7842,4,-0.0118025309879681,
7842,5,-0.0110307353876929,
7842,6,-0.0142608271334983,
7842,7,-0.00762933561068713,
7842,8,-0.000772322257411862,
7842,9,-0.00433505275719459,
7842,10,-0.0134306993995749,
7843,0,-0.0197968096029223,
7843,1,-0.0167341639592736,
7843,2,-0.0168198802557407,
7843,3,-0.00534561926905397,
7843,4,-0.0162621290945482,
7843,5,-0.019333381278468,
7843,6,-0.0274041815611608,
7843,7,-0.0347601182781561,
7843,8,-0.0333621833537578,
7843,9,-0.0373849694156109,
7843,10,-0.0358147447813825,
7844,0,-0.0197968096029223,
7844,1,-0.0174657162218421,
7844,2,-0.0134730652166489,
7844,3,-0.0220598071950283,
7844,4,-0.00917058859397046,
7844,5,-0.00459919065546277,
7844,6,0.00472006833464111,
7844,7,0.0131362791022416,
7844,8,0.0122067787169431,
7844,9,0.0168131370799041,
7844,10,0.0154165480792836,
7845,0,-0.0197968096029223,
7845,1,-0.00474994286335162,
7845,2,0.00593937786344001,
7845,3,0.00719746402886456,
7845,4,0.0164701229154516,
7845,5,0.0146173770981683,
7845,6,0.0284483174955923,
7845,7,0.0260729633368442,
7845,8,0.0250652062597172,
7845,9,0.0203534675770605,
7845,10,0.0257239261932398,
7846,0,-0.0197968096029223,
7846,1,-0.0292968213865056,
7846,2,-0.0357931191327671,
7846,3,-0.0342385365274761,
7846,4,-0.0410771614109262,
7846,5,-0.0379069312173463,
7846,6,-0.04984380786053,
7846,7,-0.0469298216098493,
7846,8,-0.0454876971742921,
7846,9,-0.0407249642880658,
7846,10,-0.0455037280873715,
7847,0,-0.0197968096029223,
7847,1,-0.0120191771339606,
7847,2,-0.0209690078494206,
7847,3,-0.0106695755584322,
7847,4,-0.00190583161231084,
7847,5,-0.00745562237780384,
7847,6,-0.0132344489124956,
7847,7,-0.0138110058972761,
7847,8,-0.0164532433765133,
7847,9,-0.0269282822805565,
7847,10,-0.0282108467712259,
7848,0,-0.0197968096029223,
7848,1,-0.0221547102753842,
7848,2,-0.00929216986212422,
7848,3,-0.0167971459935814,
7848,4,-0.0234223919155682,
7848,5,-0.0165111324179507,
7848,6,-0.00970748716662306,
7848,7,-0.00838526078005064,
7848,8,-0.00519487865280077,
7848,9,0.00588640202467428,
7848,10,0.00747128151218246,
7849,0,-0.0197968096029223,
7849,1,-0.0227810564618353,
7849,2,-0.0225817794064659,
7849,3,-0.0151286104646531,
7849,4,-0.00686842252811992,
7849,5,0.00146915351980925,
7849,6,0.00234862813159031,
7849,7,-0.000262967949472448,
7849,8,-0.01407582247523,
7849,9,-0.00371533606203478,
7849,10,-7.59940752415034E-06,
7850,0,-0.0197968096029223,
7850,1,-0.0113859331462332,
7850,2,-0.00765747002113071,
7850,3,-0.0123456654322677,
7850,4,-0.0185425197250179,
7850,5,-0.0252756737022403,
7850,6,-0.0251031330432772,
7850,7,-0.0218232286514601,
7850,8,-0.00759371473179038,
7850,9,-0.0175502600030721,
7850,10,-0.020942896183047,
7851,0,-0.0197968096029223,
7851,1,-0.0228227020005908,
7851,2,-0.0147472232292284,
7851,3,-0.0207464968044598,
7851,4,-0.013584722422784,
7851,5,-0.020774328389962,
7851,6,-0.0202511847661569,
7851,7,-0.00626625963901617,
7851,8,-0.00899333066457919,
7851,9,-0.0138046693440246,
7851,10,-0.00922072169043975,
7852,0,-0.0197968096029223,
7852,1,-0.0113438001929608,
7852,2,-0.0155484026644905,
7852,3,-0.00667958430361937,
7852,4,-0.0118599764582729,
7852,5,-0.00313444155565057,
7852,6,-0.00261523977385436,
7852,7,-0.0159139188999283,
7852,8,-0.0126833846339078,
7852,9,-0.00749924622161369,
7852,10,-0.0118387768126734,
7853,0,-0.0197968096029223,
7853,1,-0.0135244580951223,
7853,2,-0.0160125845026072,
7853,3,-0.0146406580778232,
7853,4,-0.0198255964582663,
7853,5,-0.023758170031146,
7853,6,-0.0266412821402254,
7853,7,-0.0290836739371519,
7853,8,-0.0251952200117942,
7853,9,-0.0286182883878985,
7853,10,-0.0259078864973641,
7854,0,-0.0197968096029223,
7854,1,-0.0206625983729017,
7854,2,-0.0142824444752238,
7854,3,-0.0128347543051403,
7854,4,-0.00556838447825447,
7854,5,-8.75643653509561E-05,
7854,6,0.00393258850395761,
7854,7,0.00721299658674734,
7854,8,0.00372645955358375,
7854,9,0.00763643925761004,
7854,10,0.00508940580841921,
7855,0,-0.0197968096029223,
7855,1,-0.0175537769663571,
7855,2,0.000134531658122494,
7855,3,-0.00576273929019877,
7855,4,-0.0165965398557987,
7855,5,-0.0159711435518644,
7855,6,-0.00338313584062488,
7855,7,-0.00536215692091591,
7855,8,-0.0207516860362358,
7855,9,-0.0124495676971179,
7855,10,-0.0097930674988298,
7856,0,-0.0197968096029223,
7856,1,-0.0166460297494332,
7856,2,-0.0301967993614021,
7856,3,-0.0216495244083925,
7856,4,-0.00883365260465718,
7856,5,-0.00800028416236487,
7856,6,-0.0194962855780164,
7856,7,-0.0168084303112506,
7856,8,-0.000828148875753221,
7856,9,-0.00886114062417587,
7856,10,-0.0112676134370786,
7857,0,-0.0197968096029223,
7857,1,-0.014760425670221,
7857,2,-0.0135758633930728,
7857,3,-0.0103014733882607,
7857,4,-0.00873173789836545,
7857,5,-0.0221337242089212,
7857,6,-0.0148747065677611,
7857,7,-0.0148086274483733,
7857,8,-0.0185361187527158,
7857,9,-0.0146526801978761,
7857,10,-0.0244714515316089,
7858,0,-0.0197968096029223,
7858,1,-0.0194340349807788,
7858,2,-0.0167174201479074,
7858,3,-0.0171628322046314,
7858,4,-0.0166976459626303,
7858,5,-0.00174863359216659,
7858,6,-0.00805862596495011,
7858,7,-0.00738113481854397,
7858,8,-0.00308369032385192,
7858,9,-0.00664507897038602,
7858,10,0.00360944341420733,
7859,0,-0.0197968096029223,
7859,1,-0.0166148667444203,
7859,2,-0.00925139298934341,
7859,3,-0.019989658906205,
7859,4,-0.0111017816945266,
7859,5,-0.0122020329375,
7859,6,-0.0160240493918375,
7859,7,-0.0102560513481211,
7859,8,-0.0108694813929009,
7859,9,-0.00742032364637624,
7859,10,-0.00389237849564339,
7860,0,-0.0197968096029223,
7860,1,-0.0175849102177537,
7860,2,-0.0210093024528476,
7860,3,-0.00744670124533475,
7860,4,-0.0143410134995541,
7860,5,-0.0117854272615442,
7860,6,-0.00689997904939588,
7860,7,-0.0119469348200897,
7860,8,-0.0108106744584987,
7860,9,-0.0138830842834363,
7860,10,-0.0171246134183408,
7861,0,-0.0197968096029223,
7861,1,-0.00763850302835334,
7861,2,-0.0117903212786872,
7861,3,0.00159568208209526,
7861,4,-0.00257336239599459,
7861,5,-0.00594326105043452,
7861,6,-0.0113680531919799,
7861,7,-0.00819085857525403,
7861,8,-0.00431180354822081,
7861,9,-0.0105451411944701,
7861,10,-0.0186108445509636,
7862,0,-0.0197968096029223,
7862,1,-0.0264713041306062,
7862,2,-0.0184940597563552,
7862,3,-0.0288371702598823,
7862,4,-0.022768814407734,
7862,5,-0.0180074157496255,
7862,6,-0.011577017798299,
7862,7,-0.0140043065100577,
7862,8,-0.0173255502473387,
7862,9,-0.0107688083614167,
7862,10,-0.00238385748712933,
7863,0,-0.0197968096029223,
7863,1,-0.0277388795706717,
7863,2,-0.0304263014607453,
7863,3,-0.0229843739982772,
7863,4,-0.0273676567556774,
7863,5,-0.0183069579581365,
7863,6,-0.0195451319213062,
7863,7,-0.0165123762131891,
7863,8,-0.017567487080165,
7863,9,-0.0186857044176648,
7863,10,-0.0203977301263883,
7864,0,-0.0197968096029223,
7864,1,-0.00634472192902025,
7864,2,0.000371267632898853,
7864,3,-0.00440436060680172,
7864,4,0.00214271340781802,
7864,5,-0.00563994632962228,
7864,6,-0.00333348430534253,
7864,7,-0.00566156751074798,
7864,8,-0.00406660233026024,
7864,9,-0.00256256995834581,
7864,10,-0.000564112933967853,
7865,0,-0.0197968096029223,
7865,1,-0.0155433766176794,
7865,2,-0.0188911782184444,
7865,3,-0.0154054136922235,
7865,4,-0.0056635761580045,
7865,5,-0.0122197127867026,
7865,6,-0.0212047836892826,
7865,7,-0.0226431628947992,
7865,8,-0.0177520090141015,
7865,9,-0.0154966456684393,
7865,10,-0.0178848034150756,
7866,0,-0.0197968096029223,
7866,1,-0.0186541783236925,
7866,2,-0.0113903286386017,
7866,3,-0.0120680020047675,
7866,4,-0.0197317605636094,
7866,5,-0.0117677396392541,
7866,6,-0.00164352984163951,
7866,7,0.000575741717040223,
7866,8,-0.00387950950004168,
7866,9,-0.00579352549454004,
7866,10,-0.00312135789421897,
7867,0,-0.0197968096029223,
7867,1,-0.0266587100611829,
7867,2,-0.0244282073292278,
7867,3,-0.0230315195006411,
7867,4,-0.0169083892219,
7867,5,-0.0212460298006368,
7867,6,-0.0197224611952338,
7867,7,-0.0151830789984924,
7867,8,0.00431566380948611,
7867,9,0.00778074832519371,
7867,10,0.0193388378153347,
7868,0,-0.0197968096029223,
7868,1,-0.00744743497059097,
7868,2,-0.00577930075664113,
7868,3,-0.00435631621488186,
7868,4,-0.00851924182772912,
7868,5,-0.00265401143277133,
7868,6,-0.00315319031452888,
7868,7,-0.00700371677787237,
7868,8,-0.025767111047392,
7868,9,-0.0287573852989117,
7868,10,-0.0395248103551626,
7869,0,-0.0197968096029223,
7869,1,-0.00680246880674173,
7869,2,-0.00940051745087012,
7869,3,-0.0174897621509897,
7869,4,-0.0207070159881739,
7869,5,-0.0248738378090547,
7869,6,-0.0228819836288097,
7869,7,-0.0256821299776824,
7869,8,-0.0269345037498389,
7869,9,-0.035497549860485,
7869,10,-0.0153249619814719,
7870,0,-0.0197968096029223,
7870,1,-0.027290781908093,
7870,2,-0.0208619255733082,
7870,3,-0.00997215154126962,
7870,4,-0.00467333931670566,
7870,5,0.00105646204725329,
7870,6,7.01254009427554E-05,
7870,7,0.00369660897870694,
7870,8,0.005520547531499,
7870,9,0.0148233515707477,
7870,10,-0.00571292481102847,
7871,0,-0.0197968096029223,
7871,1,-0.023957492492524,
7871,2,-0.00661439086420845,
7871,3,-0.00814058753432279,
7871,4,-0.0153777437077812,
7871,5,-0.0112386995226877,
7871,6,-0.00885020271842729,
7871,7,-0.00509137513252367,
7871,8,-0.00969291517828519,
7871,9,-0.0161832129684958,
7871,10,-0.0211453234949639,
7872,0,-0.0197968096029223,
7872,1,-0.0101943444605492,
7872,2,-0.0236080924153528,
7872,3,-0.019304062005873,
7872,4,-0.0100605492328109,
7872,5,-0.0127482280087657,
7872,6,-0.0140879412536965,
7872,7,-0.0170760230980835,
7872,8,-0.0119859126832158,
7872,9,-0.00509970763749834,
7872,10,0.00019919918929312,
7873,0,-0.0197968096029223,
7873,1,-0.0224203614238321,
7873,2,-0.028313452344548,
7873,3,-0.0330869118368927,
7873,4,-0.0271346287252459,
7873,5,-0.0134427423685135,
7873,6,-0.00751857094941433,
7873,7,-0.00732415553220911,
7873,8,0.00124971376985838,
7873,9,0.00257056673331402,
7873,10,0.0123901298267608,
7874,0,-0.0197968096029223,
7874,1,-0.0117506995287794,
7874,2,-0.00180395394836863,
7874,3,0.00599785934663588,
7874,4,0.00190267264821031,
7874,5,-0.0105426335658136,
7874,6,-0.0154107587699249,
7874,7,-0.0148651771283359,
7874,8,-0.0227838898555031,
7874,9,-0.0237100095228077,
7874,10,-0.0329324291905477,
7875,0,-0.0197968096029223,
7875,1,-0.0157738888196379,
7875,2,-0.00170844325872055,
7875,3,2.74007924359054E-05,
7875,4,0.00400375114551998,
7875,5,0.00898767378328014,
7875,6,0.00436446810883084,
7875,7,0.00351833816991554,
7875,8,-0.000185912821157874,
7875,9,0.00089550373203906,
7875,10,-0.00559604485861498,
7876,0,-0.0197968096029223,
7876,1,-0.0184243407044018,
7876,2,-0.0284064176227391,
7876,3,-0.0273141554965997,
7876,4,-0.0291705439397362,
7876,5,-0.0325388789811403,
7876,6,-0.0270598291834724,
7876,7,-0.0255090465091476,
7876,8,-0.0213807115537736,
7876,9,-0.0220761254305465,
7876,10,-0.0154406984193565,
7877,0,-0.0197968096029223,
7877,1,-0.0174948780381192,
7877,2,-0.0269353379870858,
7877,3,-0.0285266137831441,
7877,4,-0.0141085927861805,
7877,5,-0.0156220405280575,
7877,6,-0.0154726818358883,
7877,7,-0.00565333962082648,
7877,8,-0.0127208373790788,
7877,9,-0.0158268818221052,
7877,10,-0.0101638894545797,
7878,0,-0.0197968096029223,
7878,1,-0.0167049795641788,
7878,2,-0.00321766092625853,
7878,3,0.00127549623803946,
7878,4,-0.0113349112538986,
7878,5,-0.00835209019081362,
7878,6,-0.00745614759978785,
7878,7,-0.0165205142481725,
7878,8,-0.00895573651527004,
7878,9,-0.00545992268013051,
7878,10,-0.0108972049690581,
7879,0,-0.0197968096029223,
7879,1,-0.0259849743522418,
7879,2,-0.0125607804986334,
7879,3,-0.00159836052397178,
7879,4,0.0137583611315568,
7879,5,0.00838074494105534,
7879,6,0.00406882419339438,
7879,7,-0.00129005727266007,
7879,8,-0.00723451133923625,
7879,9,0.00529732217842449,
7879,10,0.00215095407108801,
7880,0,-0.0197968096029223,
7880,1,-0.00813399327662601,
7880,2,-0.0177282300362489,
7880,3,-0.0257302688557074,
7880,4,-0.0385120823870775,
7880,5,-0.031956579030429,
7880,6,-0.0267733509713671,
7880,7,-0.0208172559710454,
7880,8,-0.0144325505378119,
7880,9,-0.0263580858568535,
7880,10,-0.0230517073442987,
7881,0,-0.0197968096029223,
7881,1,-0.0114510869081097,
7881,2,-0.00190052049548906,
7881,3,-0.00649809363821652,
7881,4,0.00450748675388568,
7881,5,9.68446501132814E-05,
7881,6,0.00646726365355832,
7881,7,0.00183872670849983,
7881,8,0.00187218135965628,
7881,9,0.00912946986714491,
7881,10,0.0024548200667478,
7882,0,-0.0197968096029223,
7882,1,-0.0227166494410947,
7882,2,-0.0282194412597642,
7882,3,-0.0209253846040252,
7882,4,-0.0296573908504032,
7882,5,-0.023938180392825,
7882,6,-0.0290925771230851,
7882,7,-0.0238752843766867,
7882,8,-0.0233910385198847,
7882,9,-0.0300554703078459,
7882,10,-0.0233478417532649,
7883,0,-0.0197968096029223,
7883,1,-0.0177433026722841,
7883,2,-0.0250675855549829,
7883,3,-0.0180916747313348,
7883,4,-0.0163425224175952,
7883,5,-0.012575157095267,
7883,6,-0.00757232444864508,
7883,7,-0.0254103380180363,
7883,8,-0.0223093698504865,
7883,9,-0.018823627475952,
7883,10,-0.0164406655877148,
7884,0,-0.0197968096029223,
7884,1,-0.0164562923255043,
7884,2,-0.00512727292653448,
7884,3,-0.00936526167024609,
7884,4,-0.00908960911608192,
7884,5,-0.0114120046838202,
7884,6,-0.0153574298288596,
7884,7,0.00341669972162562,
7884,8,0.000763759415229437,
7884,9,-0.00242236109819205,
7884,10,-0.00458505215849359,
7885,0,-0.0197968096029223,
7885,1,-0.0163395033146102,
7885,2,-0.0187378191862381,
7885,3,-0.0243304604754198,
7885,4,-0.020149854117418,
7885,5,-0.0178187488412039,
7885,6,-0.0123736213919493,
7885,7,-0.00567034089691643,
7885,8,0.0104100105399596,
7885,9,0.00913992396316687,
7885,10,0.019528900525505,
7886,0,-0.0197968096029223,
7886,1,-0.0178599250115075,
7886,2,-0.0115448359918803,
7886,3,-0.00303078300434612,
7886,4,-0.00523930143510698,
7886,5,-0.00613420911782225,
7886,6,-0.0105706385231505,
7886,7,-0.0165036984908298,
7886,8,-0.0316432533654351,
7886,9,-0.0300655183626386,
7886,10,-0.0397038641490287,
7887,0,-0.0197968096029223,
7887,1,-0.0148172162682573,
7887,2,-0.00774982519600942,
7887,3,-0.0133547117272308,
7887,4,-0.00756818149251293,
7887,5,-0.00428777211630937,
7887,6,0.00280737975174228,
7887,7,0.00140339516097776,
7887,8,0.00480623712402228,
7887,9,-0.00479466934594686,
7887,10,-0.00746308781725236,
7888,0,-0.0197968096029223,
7888,1,-0.0193775105180221,
7888,2,-0.0224908047379954,
7888,3,-0.0141213783434055,
7888,4,-0.0178504987144201,
7888,5,-0.0196400941592045,
7888,6,-0.0255491165155051,
7888,7,-0.0234509420136787,
7888,8,-0.0262427576345705,
7888,9,-0.0164847605815079,
7888,10,-0.0135886619975225,
7889,0,-0.0197968096029223,
7889,1,-0.0170575766794114,
7889,2,-0.019309306495547,
7889,3,-0.0224305332557766,
7889,4,-0.0120728089890995,
7889,5,-0.0093091417442358,
7889,6,-0.0102876972952132,
7889,7,-0.00529635838659892,
7889,8,-0.0151278194814655,
7889,9,-0.0154388356759635,
7889,10,-0.00553352345880631,
7890,0,-0.0197968096029223,
7890,1,-0.0171424377898544,
7890,2,-0.0109688240180816,
7890,3,-0.00496841405457193,
7890,4,-0.0133722156086351,
7890,5,-0.0146710875164129,
7890,6,-0.0126559662911114,
7890,7,-0.0168734673348744,
7890,8,-0.0065336701273,
7890,9,-0.00585190182593853,
7890,10,-0.0155025969621244,
7891,0,-0.0197968096029223,
7891,1,-0.0205915667643652,
7891,2,-0.0298939693671308,
7891,3,-0.0386474683113662,
7891,4,-0.0363293584414603,
7891,5,-0.0278797048342958,
7891,6,-0.0341235012401542,
7891,7,-0.0384479989964724,
7891,8,-0.0357477033709874,
7891,9,-0.0207690176816027,
7891,10,-0.0215859012692128,
7892,0,-0.0197968096029223,
7892,1,-0.0135960022458009,
7892,2,-0.000177672085518776,
7892,3,0.0118166487352389,
7892,4,0.0114621879843364,
7892,5,0.00415180181604136,
7892,6,0.0117096113411317,
7892,7,0.0170220031658683,
7892,8,0.0147109361253788,
7892,9,-0.000440522488979522,
7892,10,0.000649586747644815,
7893,0,-0.0197968096029223,
7893,1,-0.0227880489975384,
7893,2,-0.0266229363164103,
7893,3,-0.0384873572600462,
7893,4,-0.041518362959258,
7893,5,-0.0351553587470055,
7893,6,-0.0427256627947291,
7893,7,-0.0356400615854303,
7893,8,-0.023260494282149,
7893,9,-0.0254516329198021,
7893,10,-0.0271167465876133,
7894,0,-0.0197968096029223,
7894,1,-0.0113788590215747,
7894,2,-0.00353757443115255,
7894,3,0.0116481610626167,
7894,4,0.0169380173171096,
7894,5,0.0117238612683792,
7894,6,0.0208009336348856,
7894,7,0.0140607290432235,
7894,8,0.00173827806255566,
7894,9,0.00436226883363378,
7894,10,0.00633828378586676,
7895,0,-0.0197968096029223,
7895,1,-0.0209869981580375,
7895,2,-0.0197356603254086,
7895,3,-0.0244025367250175,
7895,4,-0.0185249620017018,
7895,5,-0.0131167075102235,
7895,6,-0.0136591387738092,
7895,7,-0.00189946303347677,
7895,8,0.00633863841425342,
7895,9,0.0092061221092361,
7895,10,0.00634649420408984,
7896,0,-0.0197968096029223,
7896,1,-0.0131975855681655,
7896,2,-0.0105386571613821,
7896,3,-0.00295712782910174,
7896,4,-0.00688618877665259,
7896,5,-0.0108695188162828,
7896,6,-0.00928109583836323,
7896,7,-0.0202194007620731,
7896,8,-0.0277255456321812,
7896,9,-0.0301291405138387,
7896,10,-0.0271246839913194,
7897,0,-0.0197968096029223,
7897,1,-0.0203450324341472,
7897,2,-0.0176076101300459,
7897,3,-0.0182504624689818,
7897,4,-0.0159985133696198,
7897,5,-0.00703429865605165,
7897,6,-0.00246946998950892,
7897,7,-0.011656681034329,
7897,8,-0.0128799987911401,
7897,9,-0.0235254122357996,
7897,10,-0.025808942671773,
7898,0,-0.0197968096029223,
7898,1,-0.0138442349981086,
7898,2,-0.0126820200636643,
7898,3,-0.00920503684413665,
7898,4,-0.00943603353192735,
7898,5,-0.01692843503921,
7898,6,-0.0203943560969712,
7898,7,-0.0105467164667263,
7898,8,-0.00879594236238246,
7898,9,0.00238103614135388,
7898,10,0.00498732378854894,
7899,0,-0.0197968096029223,
7899,1,-0.0149269719566422,
7899,2,-0.0175192243231236,
7899,3,-0.0172235052948135,
7899,4,-0.0180262260193025,
7899,5,-0.0119727175822038,
7899,6,-0.0137855427222772,
7899,7,-0.00840864487201309,
7899,8,-0.0132148212260466,
