Trial,Timestep,"ESG.Assets.EquityAssets.E_GBP.Sigma.StandardisedVolatility"
9556,6,0.215395328506102,
9556,7,0.163699108552139,
9556,8,0.0891409343078321,
9556,9,0.18360904107564,
9556,10,0.315982732597922,
9557,0,0.109142808879906,
9557,1,0.0636227611891989,
9557,2,0.120182396833366,
9557,3,0.22201102678979,
9557,4,0.283894170798103,
9557,5,0.246736204102799,
9557,6,0.105190655641766,
9557,7,0.180685133227749,
9557,8,0.208206150896862,
9557,9,0.206606822491318,
9557,10,0.290128524127325,
9558,0,0.109142808879906,
9558,1,0.176302671693035,
9558,2,0.18716454254449,
9558,3,0.123517619876103,
9558,4,0.13065679825538,
9558,5,0.181785965657922,
9558,6,0.297543553602359,
9558,7,0.271264526369992,
9558,8,0.195893064294234,
9558,9,0.22309900777715,
9558,10,0.144128430820778,
9559,0,0.109142808879906,
9559,1,0.12509849723127,
9559,2,0.240191976015653,
9559,3,0.318040376890942,
9559,4,0.237566995392828,
9559,5,0.216560977740445,
9559,6,0.301606370468574,
9559,7,0.206049373359294,
9559,8,0.22693497109474,
9559,9,0.263882315923395,
9559,10,0.189957869849375,
9560,0,0.109142808879906,
9560,1,0.100056578171158,
9560,2,0.0737105730204809,
9560,3,0.148591205081881,
9560,4,0.212740416990949,
9560,5,0.196021182940742,
9560,6,0.107474640056257,
9560,7,0.252410107040883,
9560,8,0.150782745295535,
9560,9,0.174668308703545,
9560,10,0.261166330573525,
9561,0,0.109142808879906,
9561,1,0.134729569173121,
9561,2,0.0906261843657844,
9561,3,0.158733714998138,
9561,4,0.126037640140562,
9561,5,0.0725035486304195,
9561,6,0.110478012816654,
9561,7,0.113837457541708,
9561,8,0.124354938851252,
9561,9,0.0929530861080574,
9561,10,0.0635115924592469,
9562,0,0.109142808879906,
9562,1,0.1635005546343,
9562,2,0.203511483563359,
9562,3,0.180427607151097,
9562,4,0.227205122530852,
9562,5,0.294975078555907,
9562,6,0.340361845580849,
9562,7,0.398892434712541,
9562,8,0.383439097197543,
9562,9,0.457087039986463,
9562,10,0.417112851850558,
9563,0,0.109142808879906,
9563,1,0.0879362091774177,
9563,2,0.116183077800396,
9563,3,0.186151511812366,
9563,4,0.230625400833164,
9563,5,0.288010296456789,
9563,6,0.232512559933906,
9563,7,0.25646485215687,
9563,8,0.210716718736953,
9563,9,0.0918783949700008,
9563,10,0.102872231729251,
9564,0,0.109142808879906,
9564,1,0.186522561159465,
9564,2,0.19722141562503,
9564,3,0.154968071766599,
9564,4,0.143817313110464,
9564,5,0.144278171738809,
9564,6,0.211970050718128,
9564,7,0.23641349081984,
9564,8,0.21022132151251,
9564,9,0.330696774072186,
9564,10,0.369673175205157,
9565,0,0.109142808879906,
9565,1,0.103006899522016,
9565,2,0.114779560147527,
9565,3,0.0518365852259461,
9565,4,0.136950951890095,
9565,5,0.169547484231441,
9565,6,0.332628487737737,
9565,7,0.359397417448446,
9565,8,0.502299946521823,
9565,9,0.478317737349131,
9565,10,0.450228303321927,
9566,0,0.109142808879906,
9566,1,0.119571399232132,
9566,2,0.222592112472755,
9566,3,0.285717051927232,
9566,4,0.259088162386724,
9566,5,0.270282883625209,
9566,6,0.155192320616103,
9566,7,0.085651914927061,
9566,8,0.0785538923432413,
9566,9,0.104060856969394,
9566,10,0.138101368768964,
9567,0,0.109142808879906,
9567,1,0.110275319957366,
9567,2,0.280324325835168,
9567,3,0.349798691036102,
9567,4,0.273371143877797,
9567,5,0.167183471711228,
9567,6,0.104920081383133,
9567,7,0.0633926633446798,
9567,8,0.110771666939744,
9567,9,0.061157957072264,
9567,10,0.154909746206085,
9568,0,0.109142808879906,
9568,1,0.140521630686792,
9568,2,0.0817033178195774,
9568,3,0.0828416782975729,
9568,4,0.229577584309236,
9568,5,0.353743098367606,
9568,6,0.444888564176869,
9568,7,0.451573144670284,
9568,8,0.501002980599189,
9568,9,0.484594366503483,
9568,10,0.471182194434642,
9569,0,0.109142808879906,
9569,1,0.1948800592997,
9569,2,0.398312928748235,
9569,3,0.373570690194076,
9569,4,0.410980589567984,
9569,5,0.369485687752379,
9569,6,0.471650774534604,
9569,7,0.424270610727408,
9569,8,0.434830403901998,
9569,9,0.344713468313216,
9569,10,0.114168418641148,
9570,0,0.109142808879906,
9570,1,0.0933326032720937,
9570,2,0.0308270917375572,
9570,3,0.0998680126512691,
9570,4,0.142997892720763,
9570,5,0.153915773686925,
9570,6,0.104206518262605,
9570,7,0.0991651755326902,
9570,8,0.0579499561392929,
9570,9,0.222131313746402,
9570,10,0.339149432580016,
9571,0,0.109142808879906,
9571,1,0.0831587421832174,
9571,2,0.081336834003264,
9571,3,0.212046815688175,
9571,4,0.219003051050456,
9571,5,0.131307285765147,
9571,6,0.151263745856451,
9571,7,0.179854499042155,
9571,8,0.266625622917682,
9571,9,0.240458971453972,
9571,10,0.111996579700184,
9572,0,0.109142808879906,
9572,1,0.184938339536417,
9572,2,0.30286963741811,
9572,3,0.248229527725178,
9572,4,0.222810698946679,
9572,5,0.313668041483145,
9572,6,0.308120086835837,
9572,7,0.266384574031108,
9572,8,0.256495793053906,
9572,9,0.202937824536883,
9572,10,0.331215201135145,
9573,0,0.109142808879906,
9573,1,0.150978032531368,
9573,2,0.154539663019603,
9573,3,0.129605296194359,
9573,4,0.183722716410624,
9573,5,0.195179862912893,
9573,6,0.195560848022502,
9573,7,0.273575756070548,
9573,8,0.212557325298237,
9573,9,0.210637151958753,
9573,10,0.141711230055481,
9574,0,0.109142808879906,
9574,1,0.130686131458878,
9574,2,0.178937451952972,
9574,3,0.122443974832861,
9574,4,0.17430185244876,
9574,5,0.233742007788014,
9574,6,0.207251879907574,
9574,7,0.126446666294681,
9574,8,0.137242896294999,
9574,9,0.156674795460386,
9574,10,0.294727683990494,
9575,0,0.109142808879906,
9575,1,0.128289553131451,
9575,2,0.15154471380912,
9575,3,0.0844253405863863,
9575,4,0.144744859498776,
9575,5,0.275700656978291,
9575,6,0.373731565914567,
9575,7,0.351219282910163,
9575,8,0.309709838665092,
9575,9,0.289321039717113,
9575,10,0.24702816430537,
9576,0,0.109142808879906,
9576,1,0.0702651921551663,
9576,2,0.170953426972566,
9576,3,0.286556813744467,
9576,4,0.262001682531172,
9576,5,0.145516852324664,
9576,6,0.0807593624594357,
9576,7,0.105746718717229,
9576,8,0.158710674362863,
9576,9,0.170142671730852,
9576,10,0.186188457502266,
9577,0,0.109142808879906,
9577,1,0.0966631085824345,
9577,2,0.0990584959493297,
9577,3,0.209706752082512,
9577,4,0.208274404252419,
9577,5,0.152203056136627,
9577,6,0.0749760622648538,
9577,7,0.108823984443769,
9577,8,0.166100822222354,
9577,9,0.181061030850465,
9577,10,0.327927819582495,
9578,0,0.109142808879906,
9578,1,0.170239177767607,
9578,2,0.1513388037695,
9578,3,0.178985980235809,
9578,4,0.17840155636301,
9578,5,0.26684870911389,
9578,6,0.308549115660641,
9578,7,0.288493854172337,
9578,8,0.207408162327786,
9578,9,0.123908542240504,
9578,10,0.0845281165904188,
9579,0,0.109142808879906,
9579,1,0.10739959944794,
9579,2,0.154666151084429,
9579,3,0.154201754171544,
9579,4,0.174503055433814,
9579,5,0.175874850841586,
9579,6,0.120146374791886,
9579,7,0.135207736498623,
9579,8,0.114912161958199,
9579,9,0.106586146606961,
9579,10,0.168083923019275,
9580,0,0.109142808879906,
9580,1,0.121423246891449,
9580,2,0.177758005623483,
9580,3,0.170720156936023,
9580,4,0.204648048638883,
9580,5,0.201836811284848,
9580,6,0.259308666416643,
9580,7,0.317931941783833,
9580,8,0.356248302871837,
9580,9,0.332011638155453,
9580,10,0.361185377878029,
9581,0,0.109142808879906,
9581,1,0.179147445992137,
9581,2,0.222913327504827,
9581,3,0.254508699028493,
9581,4,0.264303893758066,
9581,5,0.307425137149089,
9581,6,0.262384415962643,
9581,7,0.161366693483868,
9581,8,0.106958999271867,
9581,9,0.125847350406241,
9581,10,0.239078990215089,
9582,0,0.109142808879906,
9582,1,0.139419208766101,
9582,2,0.0993578182494805,
9582,3,0.126163950581577,
9582,4,0.0869336028430529,
9582,5,0.087165453308425,
9582,6,0.202790766693048,
9582,7,0.267479163568518,
9582,8,0.354519433490326,
9582,9,0.372120114353131,
9582,10,0.26298937880069,
9583,0,0.109142808879906,
9583,1,0.162716044626718,
9583,2,0.251604306566509,
9583,3,0.133291559810316,
9583,4,0.101726496696145,
9583,5,0.125157006192358,
9583,6,0.164150043223553,
9583,7,0.167043556191769,
9583,8,0.140701798172417,
9583,9,0.0931301336069925,
9583,10,0.21134146014128,
9584,0,0.109142808879906,
9584,1,0.0644180478786936,
9584,2,0.120414764917678,
9584,3,0.228573701034091,
9584,4,0.273668417533784,
9584,5,0.347322772557062,
9584,6,0.357918853235399,
9584,7,0.316504397526627,
9584,8,0.339259157191312,
9584,9,0.353516331676569,
9584,10,0.33232997525457,
9585,0,0.109142808879906,
9585,1,0.142524133541697,
9585,2,0.122864158235536,
9585,3,0.190188414670621,
9585,4,0.185121350387089,
9585,5,0.0815281353043813,
9585,6,0.122337615844673,
9585,7,0.173454443784885,
9585,8,0.150754829326901,
9585,9,0.234321936266227,
9585,10,0.255502196817883,
9586,0,0.109142808879906,
9586,1,0.0681587170444326,
9586,2,0.111367803339674,
9586,3,0.0664921549415608,
9586,4,0.192057376979551,
9586,5,0.310583953188694,
9586,6,0.366168209104155,
9586,7,0.306945228831315,
9586,8,0.285723630823708,
9586,9,0.196856445513317,
9586,10,0.181179716458057,
9587,0,0.109142808879906,
9587,1,0.175399297651389,
9587,2,0.245488387148933,
9587,3,0.311670185969521,
9587,4,0.355651948301699,
9587,5,0.39790634485984,
9587,6,0.356542000467425,
9587,7,0.202824249386161,
9587,8,0.144796348333668,
9587,9,0.303845681490762,
9587,10,0.284637510497329,
9588,0,0.109142808879906,
9588,1,0.0776836953265427,
9588,2,0.0802391080208303,
9588,3,0.0688568882652933,
9588,4,0.0630775845624114,
9588,5,0.19093719126951,
9588,6,0.218161497498647,
9588,7,0.224344148376804,
9588,8,0.303796829753976,
9588,9,0.17642966644497,
9588,10,0.24333836564527,
9589,0,0.109142808879906,
9589,1,0.172393100050556,
9589,2,0.188294667204597,
9589,3,0.14087414968218,
9589,4,0.0576917610902539,
9589,5,0.188543360560242,
9589,6,0.258080731502868,
9589,7,0.270460608391657,
9589,8,0.268360586786821,
9589,9,0.210474975369068,
9589,10,0.122491244598628,
9590,0,0.109142808879906,
9590,1,0.0972005234319911,
9590,2,0.124051424983965,
9590,3,0.180212436348091,
9590,4,0.239375743024586,
9590,5,0.222677628777606,
9590,6,0.234909461970009,
9590,7,0.21825607628477,
9590,8,0.160693797838274,
9590,9,0.265145312123815,
9590,10,0.332309126239068,
9591,0,0.109142808879906,
9591,1,0.166913717572726,
9591,2,0.248567541964544,
9591,3,0.2677005546594,
9591,4,0.323227849531301,
9591,5,0.26766338287525,
9591,6,0.212110473434587,
9591,7,0.227326732183829,
9591,8,0.142518404646628,
9591,9,0.169118053559997,
9591,10,0.190095042860787,
9592,0,0.109142808879906,
9592,1,0.0760052701355641,
9592,2,0.0494515561106656,
9592,3,0.082075430465056,
9592,4,0.0850282631891976,
9592,5,0.210408521726447,
9592,6,0.252364346614748,
9592,7,0.263563632963676,
9592,8,0.243019955847229,
9592,9,0.303130836787995,
9592,10,0.319294903480678,
9593,0,0.109142808879906,
9593,1,0.113507388150053,
9593,2,0.132662428405171,
9593,3,0.100582155691298,
9593,4,0.163436979967104,
9593,5,0.095670119728247,
9593,6,0.0835874147592063,
9593,7,0.149870161554409,
9593,8,0.30711032328826,
9593,9,0.424010512931761,
9593,10,0.427990560228851,
9594,0,0.109142808879906,
9594,1,0.081871837683804,
9594,2,0.0954703909112079,
9594,3,0.0983121010181383,
9594,4,0.134495654443565,
9594,5,0.277484081164937,
9594,6,0.300547110535377,
9594,7,0.316828398851066,
9594,8,0.121294386012432,
9594,9,0.095705142924308,
9594,10,0.103659703976394,
9595,0,0.109142808879906,
9595,1,0.166648196937568,
9595,2,0.156134367510264,
9595,3,0.15093804020648,
9595,4,0.139469509536049,
9595,5,0.207571854702287,
9595,6,0.156071417297875,
9595,7,0.0568834601954375,
9595,8,0.12004650830715,
9595,9,0.144391120930338,
9595,10,0.168507022416248,
9596,0,0.109142808879906,
9596,1,0.113867602538655,
9596,2,0.201947000744393,
9596,3,0.20544362745266,
9596,4,0.170121690143147,
9596,5,0.107419717819043,
9596,6,0.183636648698523,
9596,7,0.385237238349557,
9596,8,0.348601280922378,
9596,9,0.326813337354848,
9596,10,0.387277395055706,
9597,0,0.109142808879906,
9597,1,0.14821919258868,
9597,2,0.124686875894513,
9597,3,0.110402753439405,
9597,4,0.0419707867675802,
9597,5,0.0316704258665852,
9597,6,0.0719229709305581,
9597,7,0.176870780190145,
9597,8,0.0820883482439995,
9597,9,0.0779710657188626,
9597,10,0.0659727148792598,
9598,0,0.109142808879906,
9598,1,0.155091549670863,
9598,2,0.12776478509237,
9598,3,0.201434349512073,
9598,4,0.327829051990145,
9598,5,0.502109067643551,
9598,6,0.612863626563516,
9598,7,0.547344590488241,
9598,8,0.585128801784385,
9598,9,0.617564388452517,
9598,10,0.636147025369087,
9599,0,0.109142808879906,
9599,1,0.088108789075314,
9599,2,0.120202079291982,
9599,3,0.193102995453967,
9599,4,0.112161731649571,
9599,5,0.101563113879937,
9599,6,0.0632490246030145,
9599,7,0.186200680750743,
9599,8,0.242721161769999,
9599,9,0.241401536776768,
9599,10,0.254895174949022,
9600,0,0.109142808879906,
9600,1,0.162147195545687,
9600,2,0.20898035308563,
9600,3,0.254845140902608,
9600,4,0.327638188193437,
9600,5,0.319527888234247,
9600,6,0.366399763525102,
9600,7,0.294297150058925,
9600,8,0.274269127862408,
9600,9,0.222166803137613,
9600,10,0.223958386635966,
9601,0,0.109142808879906,
9601,1,0.116980014353482,
9601,2,0.054630684304094,
9601,3,0.050315732343997,
9601,4,0.0798259304391788,
9601,5,0.126467412679157,
9601,6,0.22879129118235,
9601,7,0.195764844575579,
9601,8,0.175589198266675,
9601,9,0.192668613474097,
9601,10,0.0857254832106541,
9602,0,0.109142808879906,
9602,1,0.0931084519942975,
9602,2,0.248026388208375,
9602,3,0.364238075737247,
9602,4,0.473649630823062,
9602,5,0.462442299512539,
9602,6,0.363886536130638,
9602,7,0.333317486892554,
9602,8,0.387215642322497,
9602,9,0.399109895515266,
9602,10,0.461575339059943,
9603,0,0.109142808879906,
9603,1,0.138906277911072,
9603,2,0.238513652912197,
9603,3,0.300715082073008,
9603,4,0.350454577670595,
9603,5,0.260463864933882,
9603,6,0.18665535194481,
9603,7,0.146402760062123,
9603,8,0.194881082388571,
9603,9,0.279415529919312,
9603,10,0.297399962425394,
9604,0,0.109142808879906,
9604,1,0.0755404342175552,
9604,2,0.0873534016311858,
9604,3,0.0589031606068409,
9604,4,0.148126164474456,
9604,5,0.215849854941133,
9604,6,0.309676670879944,
9604,7,0.384917926212959,
9604,8,0.318535911677818,
9604,9,0.218979779395076,
9604,10,0.190350359958213,
9605,0,0.109142808879906,
9605,1,0.0879803726656514,
9605,2,0.103406680591299,
9605,3,0.195149531798566,
9605,4,0.260130037362717,
9605,5,0.347139414686071,
9605,6,0.351691911999059,
9605,7,0.282555180125124,
9605,8,0.168639392119008,
9605,9,0.192903215613143,
9605,10,0.245133308788722,
9606,0,0.109142808879906,
9606,1,0.186157213406349,
9606,2,0.194854504385893,
9606,3,0.0743151086682647,
9606,4,0.0539596025246084,
9606,5,0.108753952073783,
9606,6,0.133514468399818,
9606,7,0.203290282724363,
9606,8,0.231647093328934,
9606,9,0.279581528157178,
9606,10,0.207503966060642,
9607,0,0.109142808879906,
9607,1,0.115289057580864,
9607,2,0.126488160523552,
9607,3,0.23649268650047,
9607,4,0.320366129132538,
9607,5,0.389285425252911,
9607,6,0.339812244805164,
9607,7,0.392657847841825,
9607,8,0.395894973578897,
9607,9,0.400359721235677,
9607,10,0.459803143619508,
9608,0,0.109142808879906,
9608,1,0.14629508939565,
9608,2,0.16318404290782,
9608,3,0.0605765968185055,
9608,4,0.0781562779776674,
9608,5,0.115801579816513,
9608,6,0.103767199314053,
9608,7,0.100037701771652,
9608,8,0.103188188034625,
9608,9,0.168629043448565,
9608,10,0.0661350975032615,
9609,0,0.109142808879906,
9609,1,0.146749229728883,
9609,2,0.143657251499629,
9609,3,0.155457523881488,
9609,4,0.149126639836585,
9609,5,0.159789399099096,
9609,6,0.136438974819258,
9609,7,0.18253496694726,
9609,8,0.210319371075498,
9609,9,0.254016318182854,
9609,10,0.245271521019328,
9610,0,0.109142808879906,
9610,1,0.102765402208517,
9610,2,0.123010070193845,
9610,3,0.225512148820737,
9610,4,0.194225501279584,
9610,5,0.201625716947467,
9610,6,0.236534071329594,
9610,7,0.278068694645385,
9610,8,0.25706794796782,
9610,9,0.198582546807553,
9610,10,0.169712316623396,
9611,0,0.109142808879906,
9611,1,0.0874448488961064,
9611,2,0.110590357231387,
9611,3,0.148421784670863,
9611,4,0.204167082315653,
9611,5,0.224489004685503,
9611,6,0.35812457437904,
9611,7,0.257088549450749,
9611,8,0.278039131646486,
9611,9,0.282348051861332,
9611,10,0.178795197966396,
9612,0,0.109142808879906,
9612,1,0.195814332314214,
9612,2,0.23499282206415,
9612,3,0.196654634364709,
9612,4,0.226497030300625,
9612,5,0.181857432343018,
9612,6,0.125818286294263,
9612,7,0.119139953314075,
9612,8,0.111218228835469,
9612,9,0.174482828381444,
9612,10,0.188925551158999,
9613,0,0.109142808879906,
9613,1,0.146242257680962,
9613,2,0.270466230857787,
9613,3,0.272755715862009,
9613,4,0.277375197321325,
9613,5,0.406547634746837,
9613,6,0.489149502154934,
9613,7,0.565699619891007,
9613,8,0.577475997220681,
9613,9,0.518600794915705,
9613,10,0.490842097485206,
9614,0,0.109142808879906,
9614,1,0.103557441481965,
9614,2,0.1568597637879,
9614,3,0.0888356585928469,
9614,4,0.0784981521524866,
9614,5,0.0699145731415412,
9614,6,0.0497819820261454,
9614,7,0.0612633616133211,
9614,8,0.118035056389742,
9614,9,0.103302651794242,
9614,10,0.0923518944905039,
9615,0,0.109142808879906,
9615,1,0.0871388676781732,
9615,2,0.165581972125352,
9615,3,0.331079178437209,
9615,4,0.355708476431167,
9615,5,0.402257525047485,
9615,6,0.397358249827384,
9615,7,0.374097658358184,
9615,8,0.359120483653639,
9615,9,0.360796273852985,
9615,10,0.204183045797691,
9616,0,0.109142808879906,
9616,1,0.195516208655116,
9616,2,0.101517736847814,
9616,3,0.107995019212866,
9616,4,0.0483030289259362,
9616,5,0.101690573519372,
9616,6,0.107163024963828,
9616,7,0.146206212069098,
9616,8,0.164571958554987,
9616,9,0.151843515421622,
9616,10,0.329094113834433,
9617,0,0.109142808879906,
9617,1,0.10911104476266,
9617,2,0.0626706804070431,
9617,3,0.0970480438035566,
9617,4,0.149950791403343,
9617,5,0.234745536590171,
9617,6,0.293887768345189,
9617,7,0.268738437337658,
9617,8,0.208082409649878,
9617,9,0.258590913519227,
9617,10,0.274388121391308,
9618,0,0.109142808879906,
9618,1,0.147974969151939,
9618,2,0.204719957899471,
9618,3,0.301110539249463,
9618,4,0.255927066397938,
9618,5,0.238714774878488,
9618,6,0.143195881405526,
9618,7,0.18765109295866,
9618,8,0.217556770296782,
9618,9,0.219118723888225,
9618,10,0.190908016748625,
9619,0,0.109142808879906,
9619,1,0.178728230666371,
9619,2,0.292639886856189,
9619,3,0.324301579252701,
9619,4,0.340266595598802,
9619,5,0.404024158275846,
9619,6,0.392527786968083,
9619,7,0.322723371506061,
9619,8,0.254004169905094,
9619,9,0.290312923685273,
9619,10,0.332870788319844,
9620,0,0.109142808879906,
9620,1,0.0944362093168907,
9620,2,0.0580418001800226,
9620,3,0.145640585186324,
9620,4,0.073408779119604,
9620,5,0.115450985000661,
9620,6,0.131097639267821,
9620,7,0.19395453015593,
9620,8,0.234534862702962,
9620,9,0.217616520522562,
9620,10,0.165599462711753,
9621,0,0.109142808879906,
9621,1,0.157454043143778,
9621,2,0.0789815294431834,
9621,3,0.0782175780388139,
9621,4,0.169584774950215,
9621,5,0.130132289577706,
9621,6,0.111770929183892,
9621,7,0.121884980905485,
9621,8,0.0980521396898359,
9621,9,0.147511250594295,
9621,10,0.235709825492656,
9622,0,0.109142808879906,
9622,1,0.171857446023709,
9622,2,0.224640371803369,
9622,3,0.224357209928406,
9622,4,0.22570597098301,
9622,5,0.289102266089223,
9622,6,0.303579036908878,
9622,7,0.339488437784203,
9622,8,0.320883871522605,
9622,9,0.323060193061834,
9622,10,0.204190098997838,
9623,0,0.109142808879906,
9623,1,0.129343233711059,
9623,2,0.101227706930174,
9623,3,0.0844330419540585,
9623,4,0.110946669699832,
9623,5,0.199550244386992,
9623,6,0.182685441191424,
9623,7,0.222479845180888,
9623,8,0.156202106583849,
9623,9,0.107989465305463,
9623,10,0.129142764729631,
9624,0,0.109142808879906,
9624,1,0.129231763718376,
9624,2,0.189644178054804,
9624,3,0.238916482599899,
9624,4,0.25284389458536,
9624,5,0.155464391415412,
9624,6,0.189428333958255,
9624,7,0.184123605998747,
9624,8,0.241760957996623,
9624,9,0.30451228388852,
9624,10,0.260712228660847,
9625,0,0.109142808879906,
9625,1,0.127756943904616,
9625,2,0.118943053013433,
9625,3,0.0554868652413007,
9625,4,0.125559036034083,
9625,5,0.174211084564326,
9625,6,0.0856556948462095,
9625,7,0.0837067113064126,
9625,8,0.175700305467549,
9625,9,0.253938054486011,
9625,10,0.374614784118956,
9626,0,0.109142808879906,
9626,1,0.104084804784935,
9626,2,0.19090632389635,
9626,3,0.254695859985037,
9626,4,0.247325131406307,
9626,5,0.238912179919751,
9626,6,0.343302605733673,
9626,7,0.439210810608303,
9626,8,0.346307343213713,
9626,9,0.274854738259644,
9626,10,0.115865174794278,
9627,0,0.109142808879906,
9627,1,0.0914622994420238,
9627,2,0.0862289830253339,
9627,3,0.0625442451499289,
9627,4,0.106290605744822,
9627,5,0.142029818877752,
9627,6,0.306323866028173,
9627,7,0.382511051396278,
9627,8,0.36298744965206,
9627,9,0.319561083485796,
9627,10,0.327112893189465,
9628,0,0.109142808879906,
9628,1,0.108055712008327,
9628,2,0.312774344129441,
9628,3,0.414898620259749,
9628,4,0.459418539362826,
9628,5,0.311919341415374,
9628,6,0.268437634070213,
9628,7,0.15061074241803,
9628,8,0.106259984750275,
9628,9,0.157977048179919,
9628,10,0.186461793159253,
9629,0,0.109142808879906,
9629,1,0.0789132179786859,
9629,2,0.120402932784205,
9629,3,0.207725985393569,
9629,4,0.231098076611301,
9629,5,0.134078531903685,
9629,6,0.170294169128369,
9629,7,0.270429452829322,
9629,8,0.16749134331396,
9629,9,0.142176720969067,
9629,10,0.241973046478551,
9630,0,0.109142808879906,
9630,1,0.112372539685441,
9630,2,0.216845267058455,
9630,3,0.16697090442513,
9630,4,0.179788175087913,
9630,5,0.222099646487929,
9630,6,0.194029512840958,
9630,7,0.155783294846481,
9630,8,0.251934636306317,
9630,9,0.296249281517088,
9630,10,0.231415858740679,
9631,0,0.109142808879906,
9631,1,0.122120009936243,
9631,2,0.180944304674114,
9631,3,0.278301210986491,
9631,4,0.327536974388432,
9631,5,0.299206565559843,
9631,6,0.232743352225315,
9631,7,0.0771569444728636,
9631,8,0.100233259025587,
9631,9,0.138506882738711,
9631,10,0.177116573077156,
9632,0,0.109142808879906,
9632,1,0.171645662373369,
9632,2,0.102928872373384,
9632,3,0.0367937556045165,
9632,4,0.14253629774591,
9632,5,0.10341296134643,
9632,6,0.28570512134155,
9632,7,0.448102628436165,
9632,8,0.419640886341876,
9632,9,0.368385570290496,
9632,10,0.35948192062503,
9633,0,0.109142808879906,
9633,1,0.178860934667892,
9633,2,0.110159627928983,
9633,3,0.0632961433241978,
9633,4,0.0941150770438222,
9633,5,0.0518366530744663,
9633,6,0.0998322381137193,
9633,7,0.149553029880905,
9633,8,0.353143788298284,
9633,9,0.389481822306381,
9633,10,0.305680670806247,
9634,0,0.109142808879906,
9634,1,0.0810970110849779,
9634,2,0.185798005655986,
9634,3,0.262893978578724,
9634,4,0.296045763952191,
9634,5,0.353824914389671,
9634,6,0.391800823995341,
9634,7,0.345434544029755,
9634,8,0.190877473863496,
9634,9,0.0999771740141897,
9634,10,0.261519865724222,
9635,0,0.109142808879906,
9635,1,0.129101822567423,
9635,2,0.138862531352568,
9635,3,0.131470522190571,
9635,4,0.193721163364773,
9635,5,0.21798075074396,
9635,6,0.20328776545208,
9635,7,0.205402512948645,
9635,8,0.325374321763927,
9635,9,0.448407282777262,
9635,10,0.467437816522083,
9636,0,0.109142808879906,
9636,1,0.153752625613135,
9636,2,0.13173247781562,
9636,3,0.168393310483832,
9636,4,0.156858591128506,
9636,5,0.0996108959670416,
9636,6,0.107928803690346,
9636,7,0.13860588667207,
9636,8,0.0572265975578367,
9636,9,0.0401849730762336,
9636,10,0.0972422899291553,
9637,0,0.109142808879906,
9637,1,0.132985788653094,
9637,2,0.226140622500678,
9637,3,0.24257154415145,
9637,4,0.220647336076421,
9637,5,0.304534603345435,
9637,6,0.333351520603143,
9637,7,0.401282230710739,
9637,8,0.428823733141366,
9637,9,0.50207570511575,
9637,10,0.565815483524707,
9638,0,0.109142808879906,
9638,1,0.120511307283002,
9638,2,0.105959762286067,
9638,3,0.123682695926959,
9638,4,0.15310314355146,
9638,5,0.115809744868652,
9638,6,0.101756636811773,
9638,7,0.0605221225405487,
9638,8,0.0503622601631652,
9638,9,0.0521159217299671,
9638,10,0.108908535067924,
9639,0,0.109142808879906,
9639,1,0.0907826307243691,
9639,2,0.151542639353399,
9639,3,0.217269193830687,
9639,4,0.342807991048077,
9639,5,0.445143193345957,
9639,6,0.404275066409116,
9639,7,0.410666736203325,
9639,8,0.443681056837091,
9639,9,0.532526298409527,
9639,10,0.621427557491835,
9640,0,0.109142808879906,
9640,1,0.146258863130108,
9640,2,0.190435040606894,
9640,3,0.0833528909102934,
9640,4,0.0743305675442771,
9640,5,0.0945165096752526,
9640,6,0.127402016906009,
9640,7,0.119573753079178,
9640,8,0.0857585618039011,
9640,9,0.062628075384201,
9640,10,0.0951153758277953,
9641,0,0.109142808879906,
9641,1,0.242982886679515,
9641,2,0.365162191203205,
9641,3,0.247191969529079,
9641,4,0.272194754266767,
9641,5,0.262012879952679,
9641,6,0.272767226834764,
9641,7,0.313248836320614,
9641,8,0.280044456269495,
9641,9,0.161071029549112,
9641,10,0.140896128069298,
9642,0,0.109142808879906,
9642,1,0.0566316315591662,
9642,2,0.102419255342142,
9642,3,0.209097808311936,
9642,4,0.220890886147686,
9642,5,0.181683254432461,
9642,6,0.170835206556036,
9642,7,0.167411330557259,
9642,8,0.175952699198007,
9642,9,0.24979583130379,
9642,10,0.333320880417396,
9643,0,0.109142808879906,
9643,1,0.174527682738387,
9643,2,0.0840125242756934,
9643,3,0.0995143670190005,
9643,4,0.249169972456315,
9643,5,0.29573353976522,
9643,6,0.272109297675836,
9643,7,0.384872112632269,
9643,8,0.355093187415324,
9643,9,0.329498319790701,
9643,10,0.38257968750698,
9644,0,0.109142808879906,
9644,1,0.126030798461727,
9644,2,0.18698175665653,
9644,3,0.201175127607064,
9644,4,0.228142167230641,
9644,5,0.166206238989527,
9644,6,0.127638153465226,
9644,7,0.0932426065131143,
9644,8,0.0610580397646407,
9644,9,0.153936035597175,
9644,10,0.111988197767596,
9645,0,0.109142808879906,
9645,1,0.0759231024277642,
9645,2,0.0806140732327045,
9645,3,0.156631744533593,
9645,4,0.0929380151656332,
9645,5,0.0762178080319921,
9645,6,0.180517743516884,
9645,7,0.256732205444999,
9645,8,0.131482645387273,
9645,9,0.115631637776136,
9645,10,0.115547173412432,
9646,0,0.109142808879906,
9646,1,0.169746730104825,
9646,2,0.157129548338663,
9646,3,0.194479315199873,
